1.0.2.205,福建省,福州市,电信
118.80.115.97,山西省,阳泉市,联通
118.80.117.43,山西省,阳泉市,联通
118.80.118.133,山西省,阳泉市,联通
118.80.119.120,山西省,阳泉市,联通
118.80.129.108,山西省,阳泉市,联通
118.80.129.162,山西省,阳泉市,联通
118.80.129.167,山西省,阳泉市,联通
118.80.13.107,山西省,阳泉市,联通
118.80.132.46,山西省,阳泉市,联通
118.80.134.24,山西省,阳泉市,联通
118.81.1.3,山西省,太原市,联通
118.81.101.119,山西省,太原市,联通
118.81.102.26,山西省,太原市,联通
118.81.104.184,山西省,太原市,联通
118.81.105.17,山西省,太原市,联通
118.81.106.252,山西省,太原市,联通
118.81.107.12,山西省,太原市,联通
118.81.107.2,山西省,太原市,联通
118.81.114.217,山西省,太原市,联通
118.81.116.68,山西省,太原市,联通
119.109.194.107,辽宁省,阜新市,联通
119.109.201.188,辽宁省,阜新市,联通
119.109.201.225,辽宁省,阜新市,联通
119.109.202.43,辽宁省,阜新市,联通
119.109.203.53,辽宁省,阜新市,联通
119.109.203.77,辽宁省,阜新市,联通
119.109.208.132,辽宁省,阜新市,联通
119.109.208.161,辽宁省,阜新市,联通
119.109.214.112,辽宁省,阜新市,联通
119.109.214.61,辽宁省,阜新市,联通
119.146.123.139,广东省,梅州市,电信
119.146.130.244,广东省,梅州市,电信
119.146.146.150,广东省,梅州市,电信
119.146.146.207,广东省,梅州市,电信
119.146.147.77,广东省,梅州市,电信
119.146.151.100,广东省,梅州市,电信
119.146.166.66,广东省,阳江市,电信
119.185.128.249,山东省,东营市,联通
119.185.128.44,山东省,东营市,联通
119.185.129.1,山东省,东营市,联通
119.185.130.104,山东省,东营市,联通
119.185.135.42,山东省,东营市,联通
119.185.137.67,山东省,东营市,联通
119.185.137.69,山东省,东营市,联通
119.185.138.137,山东省,东营市,联通
119.185.138.140,山东省,东营市,联通
119.185.138.253,山东省,东营市,联通
119.36.107.206,湖北省,孝感市,联通
119.36.142.254,湖北省,宜昌市,联通
119.36.177.222,湖北省,黄冈市,联通
119.36.187.201,湖北省,孝感市,联通
119.36.187.22,湖北省,孝感市,联通
119.36.187.46,湖北省,孝感市,联通
119.36.187.82,湖北省,孝感市,联通
119.36.187.89,湖北省,孝感市,联通
119.36.193.10,湖北省,随州市,联通
119.36.193.106,湖北省,随州市,联通
119.36.193.108,湖北省,随州市,联通
119.36.193.151,湖北省,随州市,联通
119.36.47.25,湖北省,孝感市,联通
119.36.50.41,湖北省,荆门市,联通
119.36.50.42,湖北省,荆门市,联通
119.36.50.43,湖北省,荆门市,联通
119.36.50.5,湖北省,荆门市,联通
119.36.50.51,湖北省,荆门市,联通
119.36.50.53,湖北省,荆门市,联通
119.36.50.55,湖北省,荆门市,联通
119.39.128.221,湖南省,株洲市,联通
119.39.128.46,湖南省,株洲市,联通
119.39.130.12,湖南省,株洲市,联通
119.39.130.65,湖南省,株洲市,联通
119.39.138.42,湖南省,株洲市,联通
119.39.139.11,湖南省,株洲市,联通
119.39.165.169,湖南省,永州市,联通
119.39.165.187,湖南省,永州市,联通
119.39.176.171,湖南省,湘潭市,联通
119.39.176.66,湖南省,湘潭市,联通
119.39.191.157,湖南省,永州市,联通
119.39.226.102,湖南省,湘西土家族苗族自治州,联通
119.39.226.103,湖南省,湘西土家族苗族自治州,联通
119.39.226.139,湖南省,湘西土家族苗族自治州,联通
119.39.226.145,湖南省,湘西土家族苗族自治州,联通
119.39.226.180,湖南省,湘西土家族苗族自治州,联通
119.39.226.26,湖南省,湘西土家族苗族自治州,联通
119.39.226.39,湖南省,湘西土家族苗族自治州,联通
119.39.226.43,湖南省,湘西土家族苗族自治州,联通
119.39.226.58,湖南省,湘西土家族苗族自治州,联通
119.39.226.66,湖南省,湘西土家族苗族自治州,联通
119.39.242.70,湖南省,娄底市,联通
119.39.244.123,湖南省,娄底市,联通
119.39.244.124,湖南省,娄底市,联通
119.39.244.125,湖南省,娄底市,联通
119.39.244.186,湖南省,娄底市,联通
119.39.244.190,湖南省,娄底市,联通
119.48.102.42,吉林省,长春市,联通
119.48.104.189,吉林省,长春市,联通
119.48.104.80,吉林省,长春市,联通
119.48.104.85,吉林省,长春市,联通
119.48.105.63,吉林省,长春市,联通
119.48.107.185,吉林省,长春市,联通
119.48.121.120,吉林省,长春市,联通
119.48.123.138,吉林省,长春市,联通
119.48.124.201,吉林省,长春市,联通
119.48.126.110,吉林省,长春市,联通
119.49.1.157,吉林省,吉林市,联通
119.49.101.187,吉林省,吉林市,联通
119.49.109.10,吉林省,吉林市,联通
119.49.115.71,吉林省,吉林市,联通
119.49.119.110,吉林省,吉林市,联通
119.49.128.186,吉林省,吉林市,联通
119.49.130.88,吉林省,吉林市,联通
119.49.131.60,吉林省,吉林市,联通
119.49.134.133,吉林省,吉林市,联通
119.49.135.83,吉林省,吉林市,联通
119.5.114.198,四川省,攀枝花市,联通
119.5.117.215,四川省,攀枝花市,联通
119.5.124.176,四川省,攀枝花市,联通
119.5.127.143,四川省,攀枝花市,联通
119.5.176.167,四川省,乐山市,联通
119.5.177.92,四川省,乐山市,联通
119.5.178.110,四川省,乐山市,联通
119.5.178.138,四川省,乐山市,联通
119.5.178.58,四川省,乐山市,联通
119.5.179.141,四川省,乐山市,联通
119.5.211.70,四川省,广元市,联通
119.5.212.233,四川省,广元市,联通
119.5.214.106,四川省,广元市,联通
119.5.224.10,四川省,雅安市,联通
119.5.224.100,四川省,雅安市,联通
119.5.224.102,四川省,雅安市,联通
119.5.224.108,四川省,雅安市,联通
119.5.224.131,四川省,雅安市,联通
119.5.224.158,四川省,雅安市,联通
119.5.224.162,四川省,雅安市,联通
119.5.224.166,四川省,雅安市,联通
119.5.224.168,四川省,雅安市,联通
119.5.224.175,四川省,雅安市,联通
119.5.235.110,四川省,广安市,联通
119.5.235.187,四川省,广安市,联通
119.5.239.89,四川省,广安市,联通
119.5.251.248,四川省,阿坝藏族羌族自治州,联通
119.5.252.198,四川省,甘孜藏族自治州,联通
119.5.252.20,四川省,甘孜藏族自治州,联通
119.5.252.206,四川省,甘孜藏族自治州,联通
119.5.252.212,四川省,甘孜藏族自治州,联通
119.5.252.213,四川省,甘孜藏族自治州,联通
119.5.252.237,四川省,甘孜藏族自治州,联通
119.5.252.238,四川省,甘孜藏族自治州,联通
119.5.255.162,四川省,甘孜藏族自治州,联通
119.50.100.142,吉林省,延边朝鲜族自治州,联通
119.50.102.177,吉林省,延边朝鲜族自治州,联通
119.50.102.242,吉林省,延边朝鲜族自治州,联通
119.50.104.26,吉林省,延边朝鲜族自治州,联通
119.50.107.113,吉林省,延边朝鲜族自治州,联通
119.50.107.55,吉林省,延边朝鲜族自治州,联通
119.50.109.181,吉林省,延边朝鲜族自治州,联通
119.50.111.146,吉林省,延边朝鲜族自治州,联通
119.50.113.181,吉林省,延边朝鲜族自治州,联通
119.50.115.115,吉林省,延边朝鲜族自治州,联通
119.52.100.179,吉林省,通化市,联通
119.52.102.216,吉林省,通化市,联通
119.52.105.246,吉林省,通化市,联通
119.52.107.164,吉林省,通化市,联通
119.52.108.51,吉林省,通化市,联通
119.52.122.230,吉林省,通化市,联通
119.52.125.63,吉林省,通化市,联通
119.52.133.80,吉林省,白城市,联通
119.52.134.169,吉林省,白城市,联通
119.52.136.212,吉林省,白城市,联通
119.52.151.118,吉林省,白城市,联通
119.52.166.112,吉林省,白城市,联通
119.52.166.24,吉林省,白城市,联通
119.52.186.78,吉林省,白城市,联通
119.52.188.106,吉林省,白城市,联通
119.52.189.138,吉林省,白城市,联通
119.52.19.151,吉林省,松原市,联通
119.52.190.25,吉林省,白城市,联通
119.52.192.74,吉林省,通化市,联通
119.52.194.21,吉林省,通化市,联通
119.52.194.77,吉林省,通化市,联通
119.52.20.241,吉林省,松原市,联通
119.52.21.21,吉林省,松原市,联通
119.52.23.226,吉林省,松原市,联通
119.52.24.12,吉林省,松原市,联通
119.52.25.165,吉林省,松原市,联通
119.52.25.173,吉林省,松原市,联通
119.52.26.243,吉林省,松原市,联通
119.52.27.25,吉林省,松原市,联通
119.52.27.70,吉林省,松原市,联通
119.54.0.101,吉林省,四平市,联通
119.54.0.74,吉林省,四平市,联通
119.54.104.17,吉林省,四平市,联通
119.54.131.137,吉林省,四平市,联通
119.54.14.109,吉林省,四平市,联通
119.54.145.147,吉林省,四平市,联通
119.54.147.78,吉林省,四平市,联通
119.54.16.112,吉林省,四平市,联通
119.54.161.186,吉林省,四平市,联通
119.54.165.145,吉林省,四平市,联通
119.55.208.225,吉林省,白山市,联通
119.55.212.190,吉林省,白山市,联通
119.55.214.246,吉林省,白山市,联通
119.55.218.113,吉林省,白山市,联通
119.55.219.117,吉林省,白山市,联通
119.55.225.204,吉林省,白山市,联通
119.55.225.217,吉林省,白山市,联通
119.55.229.246,吉林省,白山市,联通
119.55.231.137,吉林省,白山市,联通
119.55.231.72,吉林省,白山市,联通
119.6.55.141,四川省,攀枝花市,联通
119.60.25.202,宁夏回族自治区,吴忠市,电信
119.60.27.74,宁夏回族自治区,吴忠市,电信
119.60.28.218,宁夏回族自治区,吴忠市,电信
119.60.38.86,宁夏回族自治区,固原市,电信
119.62.10.135,云南省,昆明市,联通
119.62.102.228,云南省,昆明市,联通
119.62.105.130,云南省,昆明市,联通
119.62.122.196,云南省,昆明市,联通
119.62.123.66,云南省,昆明市,联通
119.62.142.221,云南省,玉溪市,联通
119.62.142.62,云南省,玉溪市,联通
119.62.142.65,云南省,玉溪市,联通
119.62.157.174,云南省,红河哈尼族彝族自治州,联通
119.62.157.242,云南省,红河哈尼族彝族自治州,联通
119.62.159.5,云南省,红河哈尼族彝族自治州,联通
119.62.163.253,云南省,红河哈尼族彝族自治州,联通
119.62.184.14,云南省,丽江市,联通
119.62.184.75,云南省,丽江市,联通
119.62.184.76,云南省,丽江市,联通
119.62.189.9,云南省,怒江傈僳族自治州,联通
119.62.190.13,云南省,怒江傈僳族自治州,联通
119.62.190.14,云南省,怒江傈僳族自治州,联通
119.62.190.2,云南省,怒江傈僳族自治州,联通
119.62.190.23,云南省,怒江傈僳族自治州,联通
119.62.190.44,云南省,怒江傈僳族自治州,联通
119.62.190.52,云南省,怒江傈僳族自治州,联通
119.62.190.53,云南省,怒江傈僳族自治州,联通
119.62.190.55,云南省,怒江傈僳族自治州,联通
119.62.190.79,云南省,怒江傈僳族自治州,联通
119.62.192.13,云南省,迪庆藏族自治州,联通
119.62.192.145,云南省,迪庆藏族自治州,联通
119.62.192.17,云南省,迪庆藏族自治州,联通
119.62.192.207,云南省,迪庆藏族自治州,联通
119.62.192.249,云南省,迪庆藏族自治州,联通
119.62.192.252,云南省,迪庆藏族自治州,联通
119.62.193.207,云南省,迪庆藏族自治州,联通
119.62.193.228,云南省,迪庆藏族自治州,联通
119.62.193.253,云南省,迪庆藏族自治州,联通
119.62.193.56,云南省,迪庆藏族自治州,联通
119.62.207.224,云南省,西双版纳傣族自治州,联通
119.62.207.241,云南省,西双版纳傣族自治州,联通
119.62.207.36,云南省,西双版纳傣族自治州,联通
119.62.207.85,云南省,西双版纳傣族自治州,联通
119.62.207.86,云南省,西双版纳傣族自治州,联通
119.62.207.91,云南省,西双版纳傣族自治州,联通
119.62.207.92,云南省,西双版纳傣族自治州,联通
119.62.212.54,云南省,丽江市,联通
119.62.215.174,云南省,丽江市,联通
119.62.215.194,云南省,丽江市,联通
119.62.215.227,云南省,丽江市,联通
119.62.225.16,云南省,红河哈尼族彝族自治州,联通
119.62.225.165,云南省,红河哈尼族彝族自治州,联通
119.62.226.5,云南省,红河哈尼族彝族自治州,联通
119.62.227.177,云南省,红河哈尼族彝族自治州,联通
119.62.230.158,云南省,红河哈尼族彝族自治州,联通
119.62.27.32,云南省,昆明市,联通
119.62.3.175,云南省,昆明市,联通
119.62.30.203,云南省,昆明市,联通
119.62.4.66,云南省,昆明市,联通
119.62.42.106,云南省,昆明市,联通
119.7.116.211,四川省,攀枝花市,联通
119.7.199.76,四川省,广元市,联通
119.7.233.78,四川省,广安市,联通
120.13.44.133,河北省,承德市,联通
120.15.45.221,河北省,衡水市,联通
120.192.151.173,山东省,滨州市,移动
120.192.151.249,山东省,滨州市,移动
120.192.182.216,山东省,烟台市,移动
120.192.182.252,山东省,烟台市,移动
120.192.224.27,陕西省,延安市,移动
120.192.224.70,陕西省,延安市,移动
120.192.47.235,山东省,滨州市,移动
120.192.58.104,山东省,东营市,移动
120.192.74.2,山东省,菏泽市,移动
120.193.152.150,内蒙古自治区,呼和浩特市,移动
120.193.155.218,内蒙古自治区,呼和浩特市,移动
120.193.156.50,内蒙古自治区,呼和浩特市,移动
120.193.160.26,内蒙古自治区,呼和浩特市,移动
120.193.191.243,内蒙古自治区,巴彦淖尔市,移动
120.193.208.11,内蒙古自治区,乌兰察布市,移动
120.193.208.13,内蒙古自治区,乌兰察布市,移动
120.193.208.19,内蒙古自治区,乌兰察布市,移动
120.193.208.39,内蒙古自治区,乌兰察布市,移动
120.193.209.118,内蒙古自治区,乌兰察布市,移动
120.193.209.52,内蒙古自治区,乌兰察布市,移动
120.193.211.102,内蒙古自治区,乌兰察布市,移动
120.193.211.146,内蒙古自治区,乌兰察布市,移动
120.193.211.202,内蒙古自治区,乌兰察布市,移动
120.193.211.247,内蒙古自治区,乌兰察布市,移动
120.193.224.30,内蒙古自治区,赤峰市,移动
120.193.225.165,内蒙古自治区,赤峰市,移动
120.193.225.77,内蒙古自治区,赤峰市,移动
120.193.226.194,内蒙古自治区,赤峰市,移动
120.193.226.197,内蒙古自治区,赤峰市,移动
120.193.226.60,内蒙古自治区,赤峰市,移动
120.193.227.138,内蒙古自治区,赤峰市,移动
120.193.227.182,内蒙古自治区,赤峰市,移动
120.193.227.194,内蒙古自治区,赤峰市,移动
120.193.229.197,内蒙古自治区,赤峰市,移动
120.193.237.194,内蒙古自治区,通辽市,移动
120.193.240.154,内蒙古自治区,兴安盟,移动
120.193.240.18,内蒙古自治区,兴安盟,移动
120.193.240.66,内蒙古自治区,兴安盟,移动
120.193.242.2,内蒙古自治区,兴安盟,移动
120.193.242.82,内蒙古自治区,兴安盟,移动
120.193.242.86,内蒙古自治区,兴安盟,移动
120.193.243.122,内蒙古自治区,兴安盟,移动
120.193.243.18,内蒙古自治区,兴安盟,移动
120.193.245.226,内蒙古自治区,兴安盟,移动
120.193.246.110,内蒙古自治区,兴安盟,移动
120.193.252.155,内蒙古自治区,呼伦贝尔市,移动
120.193.254.154,内蒙古自治区,呼伦贝尔市,移动
120.194.117.101,河南省,许昌市,移动
120.194.120.36,河南省,许昌市,移动
120.194.136.50,河南省,鹤壁市,移动
120.194.160.30,河南省,信阳市,移动
120.194.161.4,河南省,信阳市,移动
120.194.163.144,河南省,信阳市,移动
120.194.164.237,河南省,信阳市,移动
120.194.164.242,河南省,信阳市,移动
120.194.164.245,河南省,信阳市,移动
120.194.164.40,河南省,信阳市,移动
120.194.165.131,河南省,信阳市,移动
120.194.182.117,河南省,焦作市,移动
120.194.184.137,河南省,焦作市,移动
120.194.186.39,河南省,焦作市,移动
120.194.187.74,河南省,焦作市,移动
120.194.188.181,河南省,焦作市,移动
120.194.188.253,河南省,焦作市,移动
120.194.189.11,河南省,焦作市,移动
120.194.193.109,河南省,商丘市,移动
120.194.194.91,河南省,商丘市,移动
120.194.195.23,河南省,商丘市,移动
120.194.195.92,河南省,商丘市,移动
120.194.196.48,河南省,商丘市,移动
120.194.196.50,河南省,商丘市,移动
120.194.196.51,河南省,商丘市,移动
120.194.197.177,河南省,商丘市,移动
120.194.234.22,河南省,漯河市,移动
120.194.234.98,河南省,漯河市,移动
120.194.236.100,河南省,漯河市,移动
120.194.236.166,河南省,漯河市,移动
